date,px_spy,px_ief,px_shy,ret_spy,ret_ief,ret_shy
2010-08-31,79.94917297363281,71.73419952392578,68.66999053955078,-0.04498046188100546,0.03355989398320269,0.002388614212855966
2010-09-30,87.1089859008789,71.7320556640625,68.75150299072266,0.08955455898971465,-2.9886161377778997e-05,0.001187017072980856
2010-10-31,90.43675231933594,71.72698211669922,68.90235137939453,0.038202332216835666,-7.072915053540907e-05,0.002194110413735073
2010-11-30,90.43675231933594,71.08275604248047,68.76117706298828,0.0,-0.008981641987538258,-0.0020489041894797833
2010-12-31,96.4826431274414,68.64396667480469,68.64855194091797,0.06685214421187058,-0.03430915602397733,-0.0016379173085874221
2011-01-31,98.73070526123047,68.6292724609375,68.73847961425781,0.023300171522246282,-0.00021406417168168268,0.0013099718901170565
2011-02-28,102.16036224365234,68.48628234863281,68.655029296875,0.03473749096947487,-0.0020835149081038784,-0.0012140262317571482
2011-03-31,102.17263793945312,68.38043212890625,68.56575775146484,0.00012016104417789109,-0.0015455681940469423,-0.0013002914181877712
2011-04-30,105.13168334960938,69.63948059082031,68.93205261230469,0.02896123140042417,0.01841240867768401,0.005342241854419116
2011-05-31,103.95269775390625,71.3843765258789,69.18293762207031,-0.011214369999027585,0.025056130807624033,0.0036395987100033
2011-06-30,102.19902801513672,71.0242691040039,69.17967987060547,-0.01686988194304595,-0.005044625160303129,-4.708894384686246e-05
2011-07-31,100.15457916259766,73.27544403076172,69.3775634765625,-0.02000458215939449,0.03169585488393167,0.0028604296279941543
2011-08-31,94.64849090576172,76.68373107910156,69.61669158935547,-0.05497590128052943,0.0465133591945075,0.0034467643544984217
2011-09-30,88.07794189453125,78.399169921875,69.54601287841797,-0.06942053643277357,0.022370310085771727,-0.0010152552401427872
2011-10-31,97.69140625,77.3906021118164,69.5698471069336,0.10914724105361562,-0.012864521538475948,0.0003427116455589907
2011-11-30,97.29438781738281,77.83936309814453,69.6011734008789,-0.004064005707945184,0.005798649630348374,0.0004502855079897561
2011-12-31,98.31098175048828,79.38652038574219,69.63741302490234,0.010448638980221192,0.01987628400359487,0.0005206754750342046
2012-01-31,102.8700942993164,80.07080841064453,69.69511413574219,0.04637439752558947,0.008619700442560774,0.0008285935438068215
2012-02-29,107.3352279663086,79.19021606445312,69.5970230102539,0.04340555627372322,-0.010997670233017676,-0.0014074318796183372
2012-03-31,110.78752136230469,77.93009948730469,69.54336547851562,0.03216365643793795,-0.01591252858967862,-0.0007709745247347355
2012-04-30,110.04792785644531,79.88546752929688,69.68363189697266,-0.006675783488653941,0.025091306887279563,0.002016963336356925
2012-05-31,103.43895721435547,82.17781066894531,69.72325134277344,-0.060055384693031844,0.028695371142539283,0.0005685617227781936
2012-06-30,107.63658905029297,81.8373794555664,69.65554809570312,0.04058076327315252,-0.0041426172175642595,-0.0009710282547994442
2012-07-31,108.90988159179688,82.98404693603516,69.80918884277344,0.011829551203159872,0.014011537125175666,0.0022057216010880065
2012-08-31,111.6384048461914,82.88668060302734,69.81412506103516,0.02505303664383063,-0.0011733138669757226,7.07101506771668e-05
2012-09-30,114.46849822998047,82.5980453491211,69.82571411132812,0.025350535845511057,-0.0034822875256474983,0.00016599864687605326
2012-10-31,112.38536834716797,82.2708969116211,69.77777099609375,-0.018198280880974305,-0.003960728563457194,-0.000686611169603446
2012-11-30,113.02142333984375,83.07647705078125,69.79431915283203,0.005659588984136654,0.009791799644843335,0.0002371551355402346
2012-12-31,114.03125762939453,82.29521942138672,69.8116683959961,0.008934892692992413,-0.009404077509413189,0.0002485767233586511
2013-01-31,119.86851501464844,81.23100280761719,69.81993103027344,0.05118997638546774,-0.012931694225399526,0.00011835606378118868
2013-02-28,121.39790344238281,82.1509780883789,69.86205291748047,0.01275888357795596,0.011325420701016498,0.0006032931655113316
2013-03-31,126.00753021240234,82.38663482666016,69.88528442382812,0.03797122223125804,0.0028685810414543766,0.0003325339777102698
2013-04-30,128.4284210205078,83.64321899414062,69.93328857421875,0.019212270917656538,0.015252281758131092,0.0006868992633628501
2013-05-31,131.4605712890625,81.04610443115234,69.8397216796875,0.023609651543333277,-0.031049911687045628,-0.0013379450107219304
2013-06-30,129.70631408691406,78.98259735107422,69.77107238769531,-0.013344360099356911,-0.02546090394549494,-0.0009829548334547855
2013-07-31,136.4091339111328,78.7040023803711,69.88444519042969,0.05167689692983868,-0.0035272956327934146,0.0016249256153668679
2013-08-31,132.31793212890625,77.58436584472656,69.81655883789062,-0.02999213956516933,-0.014225916113305148,-0.0009714086211041195
2013-09-30,136.50527954101562,79.01676177978516,69.9722671508789,0.031646106803044693,0.018462430148946662,0.002230249035187093
2013-10-31,142.82644653320312,79.63133239746094,70.02034759521484,0.0463071246287452,0.007777724673007302,0.0006871357223892094
2013-11-30,147.0594482421875,78.93346405029297,70.08582305908203,0.029637380273269676,-0.008763740680423737,0.0009350919570649818
2013-12-31,150.87217712402344,77.28331756591797,69.96147155761719,0.02592644625972529,-0.020905537394426243,-0.0017742746826275857
2014-01-31,145.55418395996094,79.65069580078125,70.10243225097656,-0.035248335812711695,0.03063246130504238,0.0020148331677569686
2014-02-28,152.17926025390625,79.93543243408203,70.12980651855469,0.045516220239795624,0.0035748166470881415,0.00039048955505749383
2014-03-31,153.44161987304688,79.4869384765625,70.0534896850586,0.008295214584657762,-0.005610702836809867,-0.0010882225017390112
2014-04-30,154.50823974609375,80.08972930908203,70.1290283203125,0.006951307434901688,0.007583520564165003,0.0010782993908442506
2014-05-31,158.09381103515625,81.5516586303711,70.25437927246094,0.023206343525463247,0.01825364293150744,0.0017874331806779775
2014-06-30,161.35765075683594,81.37487030029297,70.1987075805664,0.02064495567732183,-0.0021678079029564534,-0.0007924302010928752
2014-07-31,159.1894073486328,81.1954345703125,70.14471435546875,-0.013437499852242185,-0.0022050508875566255,-0.0007691484210829991
2014-08-31,165.47161865234375,82.72211456298828,70.27513122558594,0.03946375206958708,0.018802534905502988,0.001859254418747458
2014-09-30,163.18869018554688,81.85398864746094,70.22359466552734,-0.013796495649162077,-0.010494484094290324,-0.0007333541632694729
2014-10-31,167.03195190429688,83.11149597167969,70.4064712524414,0.023551029880687135,0.015362810597229881,0.0026042042960787715
2014-11-30,171.62062072753906,84.18248748779297,70.48046875,0.0274718026756422,0.012886201885696114,0.001051004208026285
2014-12-31,171.18528747558594,84.29142761230469,70.27421569824219,-0.0025366022457420367,0.0012940948618025416,-0.0029263859252895985
2015-01-31,166.1132354736328,87.91790771484375,70.71529388427734,-0.029629018222003922,0.04302311878283671,0.006276529473187464
2015-02-28,175.4495391845703,85.74481201171875,70.50965881347656,0.05620445405399055,-0.02471732732964138,-0.0029079292399929457
2015-03-31,172.69398498535156,86.47884368896484,70.68537139892578,-0.015705679319681476,0.008560654108679788,0.0024920356786017894
2015-04-30,174.39222717285156,85.93144226074219,70.7077865600586,0.009833823613741188,-0.006329888385088411,0.0003171117402256396
2015-05-31,176.6342315673828,85.57365417480469,70.7369613647461,0.01285610276832494,-0.004163645768354041,0.00041261091750799395
2015-06-30,173.04641723632812,84.17806243896484,70.75953674316406,-0.020312112206211874,-0.016308661226374754,0.000319145436592283
2015-07-31,176.95541381835938,85.45620727539062,70.79122161865234,0.022589295083138117,0.015183823426115683,0.00044778240427567617
2015-08-31,166.16998291015625,85.52376556396484,70.7562026977539,-0.06094999116146915,0.0007905603434577024,-0.000494678861272968
2015-09-30,161.92999267578125,86.87433624267578,70.96499633789062,-0.025515981647945662,0.015791758814698298,0.002950888150804465
2015-10-31,175.70367431640625,86.32102966308594,70.86473083496094,0.08505948412041797,-0.006369045261470863,-0.001412886748451081
2015-11-30,176.3459014892578,85.95185852050781,70.68167114257812,0.003655172126309836,-0.004276723111610425,-0.0025832270894974307
2015-12-31,173.29820251464844,85.56244659423828,70.5762939453125,-0.017282505285755256,-0.004530581804425116,-0.0014908702010321129
2016-01-31,164.67030334472656,88.41483306884766,71.03640747070312,-0.04978643196944055,0.033336897063453774,0.0065193778203649355
2016-02-29,164.53431701660156,89.7286376953125,71.11595153808594,-0.0008258096655128222,0.014859549929159499,0.0011197647828069535
2016-03-31,175.60183715820312,89.66935729980469,71.21395111083984,0.06726572512216311,-0.0006606630506205136,0.0013780251917381303
2016-04-30,176.29393005371094,89.52931213378906,71.23989868164062,0.003941262270988011,-0.0015617951352923098,0.00036436078038137865
2016-05-31,179.29296875,89.44049072265625,71.15518951416016,0.017011582278387838,-0.0009920930812031825,-0.001189069173989421
2016-06-30,179.9161834716797,92.20203399658203,71.58395385742188,0.003475957401032792,0.030875761655746903,0.006025763492294445
2016-07-31,186.47792053222656,92.4292984008789,71.55033874511719,0.03647107744245659,0.002464852394745476,-0.00046959004767521684
2016-08-31,186.70123291015625,91.49445343017578,71.38320922851562,0.0011975271779753882,-0.010114162791202586,-0.00233583124179082
2016-09-30,186.71209716796875,91.71170806884766,71.47564697265625,5.8190605617181035e-05,0.002374511574493088,0.0012949508034123536
2016-10-31,183.4750213623047,90.34091186523438,71.44117736816406,-0.017337258028610414,-0.014946796134079565,-0.00048225662798651037
2016-11-30,190.2340087890625,86.52198028564453,71.10546112060547,0.03683873355932721,-0.042272448891004344,-0.004699198136510541
2016-12-31,194.09036254882812,86.41942596435547,71.1568603515625,0.020271631683069113,-0.0011852978971411687,0.0007228591186525524
2017-01-31,197.5635223388672,86.60906982421875,71.23267364501953,0.01789455047859634,0.0021944586850357606,0.0010654389904565242
2017-02-28,205.32608032226562,87.2357406616211,71.25882720947266,0.039291453662604114,0.007235625999381323,0.0003671568553422766
2017-03-31,205.58273315429688,87.30602264404297,71.30440521240234,0.0012499767765907777,0.0008056558228179966,0.0006396120272329497
2017-04-30,207.6234130859375,88.27410888671875,71.4377670288086,0.009926319688088991,0.011088424525107277,0.0018703166516709224
2017-05-31,210.5535430908203,89.00391387939453,71.49015045166016,0.0141127147527913,0.00826748637714747,0.0007332735194598428
2017-06-30,211.8958740234375,88.5504379272461,71.4343490600586,0.006375247421213759,-0.005095011358297374,-0.0007805465682897417
2017-07-31,216.25120544433594,88.88229370117188,71.56719207763672,0.020554111499201166,0.0037476468969970256,0.0018596518247326888
2017-08-31,216.8821563720703,90.17780303955078,71.71202087402344,0.0029176758873457054,0.01457556150310979,0.002023675823827231
2017-09-30,221.2522430419922,88.87785339355469,71.57806396484375,0.020149590648779858,-0.014415406033189249,-0.0018679840220234833
2017-10-31,226.4658203125,88.70988464355469,71.51275634765625,0.023563952160784662,-0.0018898830652022136,-0.0009123970888563759
2017-11-30,233.38796997070312,88.46217346191406,71.3582534790039,0.030565979663735865,-0.002792374070104464,-0.002160493827160548
2017-12-31,236.2184295654297,88.6256103515625,71.34382629394531,0.012127701333885632,0.0018475341861095007,-0.00020217962681556845
2018-01-31,249.53163146972656,86.71998596191406,71.13960266113281,0.0563597088033696,-0.02150196068708754,-0.0028625270527413704
2018-02-28,240.45846557617188,85.91107177734375,71.06803894042969,-0.03636078456312042,-0.009327886479658543,-0.0010059617713077396
2018-03-31,233.86740112304688,86.90396118164062,71.24369049072266,-0.02741040718750276,0.011557176319137996,0.0024715969782169722
2018-04-30,235.0760498046875,85.79463958740234,71.0763931274414,0.0051680938678781985,-0.012764914040220288,-0.002348241116215566
2018-05-31,240.7904815673828,86.64065551757812,71.32679748535156,0.02430886416307887,0.009860941595470019,0.003523031303251045
2018-06-30,242.17523193359375,86.81172943115234,71.35762023925781,0.00575085176622081,0.0019745223827341007,0.0004321342748154766
2018-07-31,251.14703369140625,86.35359191894531,71.31473541259766,0.03704673548231652,-0.005277368798076609,-0.0006009845411936166
