Date,AAPL,MSFT,GOOG,AMZN,TSLA,TCEHY,NVDA,TSM,META,BABA,ASML,AVGO,ORCL,CSCO,ADBE,CRM,NFLX,TXN,QCOM,SAP
2023-12-21 00:00:00-05:00,193.2646942138672,369.3474426269531,141.1315460205078,153.83999633789062,254.5,40.1102409362793,48.97161102294922,100.72608947753906,352.4289855957031,74.63786315917969,745.3660278320312,110.8952407836914,103.95125579833984,47.49040222167969,600.1400146484375,265.3486328125,491.6099853515625,159.63653564453125,138.93624877929688,150.29396057128906
2023-12-22 00:00:00-05:00,192.19253540039062,370.3757629394531,142.0471954345703,153.4199981689453,252.5399932861328,36.163673400878906,48.81167221069336,101.3154067993164,351.7322998046875,73.67870330810547,742.6620483398438,110.37287139892578,104.28511047363281,47.86306381225586,598.75,264.44512939453125,486.760009765625,161.00502014160156,139.96043395996094,150.80751037597656
2023-12-26 00:00:00-05:00,191.6465606689453,370.4548645019531,142.146728515625,153.41000366210938,256.6099853515625,37.4130859375,49.260498046875,102.59228515625,353.16552734375,74.23657989501953,752.6787719726562,111.3477554321289,104.27531433105469,48.04461669921875,598.260009765625,264.32598876953125,491.19000244140625,163.46450805664062,141.88194274902344,151.28155517578125
2023-12-27 00:00:00-05:00,191.74581909179688,369.87152099609375,140.7732391357422,153.33999633789062,261.44000244140625,36.312408447265625,49.3984489440918,102.78873443603516,356.1514587402344,74.49105072021484,754.0110473632812,110.78506469726562,104.02980041503906,48.1974983215332,596.0800170898438,264.82244873046875,491.7900085449219,163.866455078125,142.1355438232422,153.9678497314453
2023-12-28 00:00:00-05:00,192.17269897460938,371.0679016113281,140.61398315429688,153.3800048828125,253.17999267578125,37.08586120605469,49.50341033935547,102.83782958984375,356.63916015625,75.59701538085938,747.9121704101562,110.4151611328125,104.33421325683594,48.2357292175293,595.52001953125,263.6905212402344,490.510009765625,164.3353729248047,142.27210998535156,152.4173126220703
2023-12-29 00:00:00-05:00,191.13034057617188,371.8193664550781,140.265625,151.94000244140625,248.47999572753906,37.47258377075195,49.50341033935547,102.1502914428711,352.2995910644531,75.86127471923828,746.994384765625,109.80918884277344,103.52899932861328,48.273948669433594,596.5999755859375,261.2679138183594,486.8800048828125,163.1295928955078,141.07235717773438,152.67408752441406
2024-01-02 00:00:00-05:00,184.29043579101562,366.7073669433594,138.902099609375,149.92999267578125,248.4199981689453,37.08586120605469,48.14991760253906,99.72422790527344,344.66558837890625,73.16976928710938,707.5188598632812,106.77241516113281,102.18370819091797,48.26438903808594,580.0700073242188,254.3077850341797,468.5,161.98117065429688,136.7805938720703,148.348388671875
2024-01-03 00:00:00-05:00,182.91050720214844,366.4404296875,139.69833374023438,148.47000122070312,238.4499969482422,38.42451858520508,47.551143646240234,98.38841247558594,342.8541259765625,74.9608383178711,694.1465454101562,104.1360092163086,100.612548828125,48.639949798583984,571.7899780273438,250.0482940673828,470.260009765625,159.56954956054688,134.2152862548828,147.93357849121094
2024-01-04 00:00:00-05:00,180.58753967285156,363.8102722167969,137.38925170898438,144.57000732421875,237.92999267578125,37.5023307800293,47.979984283447266,97.36690521240234,345.4916687011719,73.0718994140625,691.1069946289062,103.19456481933594,100.74019622802734,48.22587203979492,567.0499877929688,249.4525604248047,474.6700134277344,157.3971710205078,132.82046508789062,146.6793212890625
2024-01-05 00:00:00-05:00,179.8628387451172,363.6224060058594,136.74232482910156,145.24000549316406,237.49000549316406,37.04619598388672,49.07856750488281,97.83836364746094,350.299072265625,71.45699310302734,694.116943359375,103.22113800048828,100.87769317626953,48.23550033569336,564.5999755859375,249.33340454101562,474.05999755859375,158.00009155273438,133.36668395996094,147.9928436279297
2024-01-08 00:00:00-05:00,184.21099853515625,370.4844970703125,139.8675079345703,149.10000610351562,240.4499969482422,36.9470329284668,52.23338317871094,100.42159271240234,356.97760009765625,71.32975769042969,711.387451171875,105.7365493774414,102.77288818359375,48.591800689697266,580.5499877929688,259.0140380859375,485.0299987792969,161.29212951660156,135.610107421875,150.66925048828125
2024-01-09 00:00:00-05:00,183.79405212402344,371.57220458984375,141.88795471191406,151.3699951171875,234.9600067138672,35.9554328918457,53.120052337646484,100.07781219482422,355.7533264160156,70.48804473876953,706.5615844726562,106.48812103271484,101.76144409179688,48.062164306640625,586.2000122070312,259.4807434082031,482.0899963378906,161.37828063964844,136.448974609375,150.2643280029297
2024-01-10 00:00:00-05:00,184.83642578125,378.47381591796875,143.1221160888672,153.72999572753906,233.94000244140625,35.529048919677734,54.3296012878418,99.0072021484375,368.732177734375,69.89102935791016,708.3775024414062,106.29923248291016,102.44163513183594,48.37995147705078,591.030029296875,262.2508544921875,478.3299865722656,160.05760192871094,135.8832244873047,153.90859985351562
2024-01-11 00:00:00-05:00,184.2407684326172,380.3129577636719,142.9927215576172,155.17999267578125,227.22000122070312,36.48098373413086,54.801422119140625,99.41973876953125,367.9359436035156,70.84039306640625,709.1078491210938,108.20865631103516,103.279541015625,48.572540283203125,597.489990234375,269.44927978515625,492.2300109863281,158.47857666015625,135.610107421875,154.57029724121094
2024-01-12 00:00:00-05:00,184.56837463378906,384.10986328125,143.56002807617188,154.6199951171875,218.88999938964844,36.619808197021484,54.689456939697266,99.43937683105469,372.7333068847656,70.31187438964844,703.867431640625,108.96612548828125,105.08351135253906,48.47624588012695,596.5399780273438,269.9953308105469,492.1600036621094,157.7799530029297,136.75132751464844,156.57513427734375
2024-01-16 00:00:00-05:00,182.2950439453125,385.8896789550781,143.40078735351562,153.16000366210938,219.91000366210938,35.380306243896484,56.360836029052734,99.86172485351562,365.7362365722656,67.98250579833984,697.2355346679688,109.68229675292969,105.0539321899414,48.71698760986328,597.6799926757812,267.2748718261719,481.239990234375,156.83253479003906,137.648681640625,154.87646484375
2024-01-17 00:00:00-05:00,181.35194396972656,385.0986328125,142.21640014648438,151.7100067138672,215.5500030517578,34.94400405883789,56.031959533691406,101.11896514892578,366.6419982910156,67.46377563476562,702.9298706054688,108.5716552734375,104.91593170166016,48.43772506713867,596.0999755859375,269.5088806152344,480.3299865722656,155.43531799316406,135.8929901123047,155.82455444335938
2024-01-18 00:00:00-05:00,187.25868225097656,389.4492492675781,144.3065185546875,153.5,211.8800048828125,35.19190216064453,57.0855598449707,111.01968383789062,374.3656005859375,66.60250091552734,734.7669067382812,112.53020477294922,107.15363311767578,48.87106704711914,593.7000122070312,272.50732421875,485.30999755859375,159.7322235107422,141.71612548828125,158.44171142578125
2024-01-19 00:00:00-05:00,190.16737365722656,394.19537353515625,147.27244567871094,155.33999633789062,212.19000244140625,34.91425323486328,59.46866989135742,112.16887664794922,381.6512756347656,67.94335174560547,747.8924560546875,119.14973449707031,108.10983276367188,49.3718147277832,611.5499877929688,278.8816833496094,482.95001220703125,166.18238830566406,148.22207641601562,161.42428588867188
2024-01-22 00:00:00-05:00,192.48045349121094,392.05963134765625,147.01368713378906,154.77999877929688,208.8000030517578,33.83340835571289,59.63161087036133,111.01968383789062,379.9891052246094,67.17015838623047,756.6263427734375,120.06462860107422,108.53372192382812,49.66070556640625,603.5900268554688,278.3058166503906,485.7099914550781,167.3116455078125,149.10964965820312,161.18727111816406
